AvgDialog_8232_Content_31,aqFv,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,38,AvgDialog,Content,索菲亚,那边那是怎么了？不会打起来吧……,"무슨 일일까요, 설마 싸움이 난 건 아니겠죠?"
AvgDialog_8232_Content_32,aqFw,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,39,AvgDialog,Content,玩家,我们去看看。,가보죠.
AvgDialog_8232_Content_33,aqFx,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,40,AvgDialog,Content,索菲亚,这……,그건...
AvgDialog_8232_Content_34,aqFy,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,41,AvgDialog,Content,玩家,放心，索菲亚小姐，这种事情我们可以说是经验丰富了。,"괜찮아요, 소피아님. 이런 일은 저희도 제법 익숙하거든요."
AvgDialog_8232_Content_35,aqFz,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,42,AvgDialog,Content,索菲亚,……好吧。我马上通知主教，你们小心点，遇到危险就回来，好吗？,"...그래요, 저는 주교님께 알리러 갈게요. 하지만 조심해주세요, 위험하면 도망치셔야 해요, 아셨죠?"
AvgDialog_8232_Content_36,aqFA,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,43,AvgDialog,Content,奥吉尔,我们会注意的。,최선을 다하겠습니다.
AvgDialog_8232_Content_37,aqFB,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,44,AvgDialog,Content,,你们分开人群，终于来到了骚乱的中心，也终于看清了当事人的模样。,"당신은 곧 사람들 사이를 헤집고 들어가 소란의 중심에 다다라, 사건의 당사자를 볼 수 있었다."
AvgDialog_8232_Content_38,aqFC,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,45,AvgDialog,Content,,被抓住的年轻人眼眶泛青，脸颊深陷，上身几乎完全赤裸，双臂和胸腹满是一道一道的淤痕，看上去像是棍子留下的。,"움푹 패인 볼, 두들겨 맞은 멍자국과 엉망이 된 옷차림. 붙잡힌 젊은 남성은 소란 속에서 거칠게 다뤄졌는지 성한 곳이 없었다."
AvgDialog_8232_Content_39,aqFD,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,46,AvgDialog,Content,,他一边挣扎，一边大喊。,"남성은 소리지르며 발버둥치기를,"
AvgDialog_8232_Content_40,aqFF,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,47,AvgDialog,Content,年轻男人,"我骗了她们，骗了她们所有人！我有罪，我下作！
鞭打我吧，让我流血，让我流出我的罪孽，求你了！！","내가 범인이야, 내가 속인 거라고, 모두를 속인 비열한 새끼가 나라고!!! \n그러니 제발, 날 때려줘, 응? 이렇게 빌게, 때려서 피흘리게, 내 안의 죄를 전부 다 흘려내게 도와줘, 제발, 제발 부탁이야!!"
AvgDialog_8232_Content_41,aqFG,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,48,AvgDialog,Content,中年人,"别乱动，疯子！
警察呢？有没有人去叫警察了？",얌전히 있어!\n경찰은 어디 있는거야!? 누가 경찰좀 불러주쇼!
AvgDialog_8232_Content_42,aqFH,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,49,AvgDialog,Content,年轻男人,警察？不，不……他们只会把我关起来，不会给我真正的惩罚，<Yellow:审判之日>要到了，<Yellow:无罪的净土>将要降临，再不<Red:净化>就来不及了！,"경... 경찰!? 경찰은 안돼, 경찰은 날 벌주지 않아, <Yellow:심판의 날>이 다가오고 있다고, <Yellow:약속된 낙원>에 가기 위해선 <Red:정화>가 필요하다고!!!"
AvgDialog_8232_Content_43,aqFI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,50,AvgDialog,Content,年轻男人,放开我，放开我！,"노...놔, 놔줘, 놔!!!!"
AvgDialog_8232_Content_44,aqFJ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,51,AvgDialog,Content,,他猛地抬头，一口咬住了中年男人抓着自己的手。,"발버둥치던 남자는 돌연 고개를 돌려, 자신을 붙잡은 중년의 손을 물어 뜯었다."
AvgDialog_8232_Content_45,aqFK,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,52,AvgDialog,Content,中年人,啊！,아악!!
AvgDialog_8232_Content_46,aqFL,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,53,AvgDialog,Content,,男人的手一松，年轻人便转身冲向了围观的人群。,"비명과 함께 자신을 붙잡는 손아귀가 느슨해지자, 인파 속으로 몸을 던져 도망치려 했으나,"
AvgDialog_8232_Content_47,aqFM,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,54,AvgDialog,Content,,奥吉尔赶忙伸出长枪在他脚下一绊。年轻人扑倒在地，你趁机反剪他的手臂，将他按在地上。,"다행히 오지에가 재빨리 창을 뻗어 그를 넘어뜨렸고, 당신은 달려들어 범인의 팔을 뒤로 꺾어 제압할 수 있었다."
AvgDialog_8232_Content_48,aqFN,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,55,AvgDialog,Content,年轻男人,放开我，让我净化！让我净化！,"히, 놔, 놔줘, 날 정화하게 해줘, 날 정화하게 해줘!!!"
AvgDialog_8232_Content_49,aqFO,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,56,AvgDialog,Content,？？？,这是怎么回事？,무슨 소란입니까?
AvgDialog_8232_Content_50,aqFQ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,57,AvgDialog,Content,,沉稳的声音在你们身后响起，围绕在周围的议论声逐渐变小直至停歇，人们自动让开了一条路，让身穿黑色神职长袍的主教可以顺利通行。,"침착한 목소리가 울리자 웅성거림이 잦아들더니, 곧 정적 속에서 사람들이 좌우로 갈라지며 그 사이로 검은색 성직자 가운을 입은 주교가 걸어왔다."
AvgDialog_8232_Content_51,aqFR,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,58,AvgDialog,Content,,萨尔瓦多主教蒙着双眼，却如能视物一般准确地向你们走来。满脸忧色的索菲亚紧随其后。,"우려로 물든 소피아와 함께 인파 속에서 걸어나온 살바도르 주교는 두 눈을 가리고 있었지만, 정확히 당신을 향해 다가왔다."
AvgDialog_8232_Content_52,aqFS,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,59,AvgDialog,Content,年轻男人,索菲亚……<Big:索菲亚！>,소피아.... <Big:소피아!>
AvgDialog_8232_Content_53,aqFT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,60,AvgDialog,Content,,年轻人突然激动起来，他以出乎你意料的力量挣脱了你的牵制，扑到索菲亚身前——,"범인은 그 모습을 보더니 발작하듯 날뛰며 당신을 떼버린 뒤, 소피아를 향해 달려들어——"
AvgDialog_8232_Content_54,aqFU,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,61,AvgDialog,Content,奥吉尔,小心！,위험해!
AvgDialog_8232_Content_55,aqFV,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,62,AvgDialog,Content,,然后猛地跪了下去。,"털썩, 그 앞에 무릎 꿇었다."
AvgDialog_8232_Content_56,aqFW,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,63,AvgDialog,Content,年轻男人,索菲亚，索菲亚，我知道错了索菲亚，求求你净化我吧！,"소피아, 소피아... 미안해, 소피아. 제발 날 정화해줘!!"
AvgDialog_8232_Content_57,aqFX,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,64,AvgDialog,Content,索菲亚,爱、爱德华……？,"에, 에드워...드...?"
AvgDialog_8232_Content_58,aqFY,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,65,AvgDialog,Content,爱德华,是我，是我！我不该欺骗<Yellow:你姐姐>的，我后悔了，我真的后悔了！,"그래, 나야, 나! 미안해, <yellow:네 언니>를 속여선 안 됐는데, 후회하고 있어, 진심으로 후회하고 있어!"
AvgDialog_8232_Content_59,aqFZ,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,66,AvgDialog,Content,,他一边哭，一边用膝行着向前，用极为别扭的姿势不断朝索菲亚鞠躬。,"에드워드는 울먹이며 기어가, 매우 이상한 자세로 빌며 소피아에게 연신 고개를 숙입니다."
AvgDialog_8232_Content_60,aqGb,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,67,AvgDialog,Content,爱德华,"恶魔蒙蔽了我的双眼，污染了我的灵魂，求你鞭打我，净化我吧！
<Yellow:审判>将至，我不想被<Yellow:无罪的净土>驱逐在外啊！","악마가, 악마가 내 눈을 가리고 날 더럽혔던 거야.... 채찍질로 날 정화해줘....\n<Yellow:심판>이 다가오고 있어,<Yellow:약속의 땅>에서 쫓겨나고 싶지 않아…"
AvgDialog_8232_Content_61,aqGc,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,68,AvgDialog,Content,索菲亚,冷静点，爱德华，你到底在说什么呀？,"진정해요, 에드워드. 무슨 말을 하는 거에요?"
AvgDialog_8232_Content_62,aqGd,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,69,AvgDialog,Content,爱德华,求你了，索菲亚！,"소피아, 제발, 제발...!!"
AvgDialog_8232_Content_63,aqGe,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,70,AvgDialog,Content,萨尔瓦多,爱德华，停下吧。,"그만 두십시오, 에드워드."
AvgDialog_8232_Content_64,aqGf,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,71,AvgDialog,Content,,年轻人保持着鞠躬的姿势抬起头，怔怔地望向萨尔瓦多。,그 말에 청년은 고개를 들어 살바도르를 멍하니 올려다 본다.
AvgDialog_8232_Content_65,aqGg,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,72,AvgDialog,Content,爱德华,主……教……？,주교...님?
AvgDialog_8232_Content_66,aqGh,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,73,AvgDialog,Content,,一道耀目的光在你的视线边缘一闪而过，你还没完全将残留的光斑从眼睛里眨去，就听到爱德华趋向癫狂的声音。,"높게 뜬 볕에 따가워 눈을 깜빡일 새도 없이, 돌연 에드워드는 실성한 듯 소리지르기 시작했다."
AvgDialog_8232_Content_67,aqGi,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,74,AvgDialog,Content,爱德华,"不……不是……你也是<Red:罪人>，我们都是<Red:罪人>！
忏悔，净化！不然我们都将在无尽苦海中燃烧！","아, 안돼, 당신은 <Red:죄인>이야... 그래, 우리는 모두 <Red:죄인>이야!! 속죄하고, 정화해야 해, 무저갱의 바다에서 영원히 불타고 싶지 않아!"
AvgDialog_8232_Content_69,aqGk,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,76,AvgDialog,Content,,"年轻人的身体晃了晃，直直地倒在了地上。
奥吉尔默默收起了用来敲晕他的长枪，转头看向你。","에드워드가 또 다시 날뛰려 하자, 오지에가 창을 뻗어 그를 기절시킨 뒤 당신에게 돌아섰다."
AvgDialog_8232_Content_70,aqGm,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,77,AvgDialog,Content,玩家,在他伤害到其他人前，先把他带到安全的地方吧。然后把警察叫来，让专业的人处理他。,"... 다른 사람에게 또 달려들면 안 되니, 일단 안전한 곳으로 데려가죠. 그런 다음에 경찰을 부르거나 해야겠습니다."
AvgDialog_8232_Content_71,aqGn,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,78,AvgDialog,Content,萨尔瓦多,"先让他在圣堂休息吧，那里现在没有人。
希望他醒来之后能清醒一些。","그렇다면 강당으로 가시죠. 지금은 비어있을 테니, 그 곳에서 정신을 되찾으면 좋겠군요."
AvgDialog_8232_Content_72,aqGo,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,79,AvgDialog,Content,,他蹲下身，和你一起将爱德华从地上扶起来，架在肩上。,그리 말하며 당신을 도와 에드워드를 어깨에 메었다.
AvgDialog_8232_Content_73,aqGp,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,80,AvgDialog,Content,索菲亚,我在这里再待一会儿，看看有没有被爱德华吓到或者弄伤的人需要帮助。,"전 남아서 다친 분은 없는지, 정리를 도운 뒤에 따라갈게요."
AvgDialog_8232_Content_74,aqGq,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,81,AvgDialog,Content,,你点点头，正要转身，视线边缘再次闪过与方才相似的光。,"당신은 고개를 끄덕인 뒤 돌아섰다, 그러자 아까와 같이 정오의 볕인줄 알았던 빛이 다시 한번 당신의 눈가를 스쳐 지나갔다."
AvgDialog_8232_Content_75,aqGr,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,82,AvgDialog,Content,玩家,？,?
AvgDialog_8232_Content_76,aqGs,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,83,AvgDialog,Content,萨尔瓦多,"还好吗，%player%？
如果身体不适，我一个人就可以了。","괜찮으십니까, %player%?\n저 혼자서도 문제 없으니, 지쳤다면 쉬어도 괜찮습니다."
AvgDialog_8232_Content_77,aqGt,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,84,AvgDialog,Content,玩家,"没什么，大概是被玻璃反光晃到眼睛了。
我们走吧。","아뇨, 별 거 아니에요. 아마 어딘가에서 반사된 빛에 눈이 부셨나봐요."
AvgDialog_38727_Content_1,aktI,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,85,AvgDialog,Content,,血腥的符号,피로 물든 상징
AvgDialog_38727_Content_2,aktT,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,86,AvgDialog,Content,,木门缓缓合上，将小贩的叫卖与人群的喧嚣都隔绝在外，静谧之中，你不由得放轻了呼吸。,"나무 문이 천천히 입을 다물며 고요가 찾아오자, 아까까지 들려왔던 상인의 외침과 인파의 소란이 거짓말처럼 잦아들었고, 당신은 마음을 가다듬었다."
AvgDialog_38727_Content_3,akue,avgV1.3萨尔瓦多大型支线_AvgDialog_C_M.csv,87,AvgDialog,Content,奥吉尔,主教阁下，水来了。,"주교님, 물을 가져왔습니다."
